Name,Price,Have,Limit,Discount,Traded
★ Shadow Daggers | Case Hardened (Minimal Wear),12960,1,5,106,0
★ Shadow Daggers | Case Hardened (Well-Worn),11647,0,3,105,0
★ Shadow Daggers | Crimson Web (Battle-Scarred),10388,0,6,106,0
★ Shadow Daggers | Crimson Web (Field-Tested),13786,0,18,110,0
★ Shadow Daggers | Crimson Web (Minimal Wear),16922,0,3,105,0
★ Shadow Daggers | Crimson Web (Well-Worn),11796,0,2,100,0
★ Shadow Daggers | Damascus Steel (Battle-Scarred),8809,0,2,89,0
★ Shadow Daggers | Damascus Steel (Factory New),12673,2,10,116,0
★ Shadow Daggers | Damascus Steel (Field-Tested),10178,2,33,111,0
★ Shadow Daggers | Damascus Steel (Minimal Wear),10667,2,14,110,0
★ Shadow Daggers | Doppler (Factory New),18592,13,49,108,9
★ Shadow Daggers | Doppler (Minimal Wear),19516,0,2,98,0
★ Shadow Daggers | Fade (Factory New),22552,8,12,107,3
★ Shadow Daggers | Fade (Minimal Wear),18395,0,2,95,0
★ Shadow Daggers | Forest DDPAT (Battle-Scarred),7763,0,4,103,0
★ Shadow Daggers | Forest DDPAT (Field-Tested),9100,3,19,112,0
★ Shadow Daggers | Forest DDPAT (Minimal Wear),9483,0,6,108,0
★ Shadow Daggers | Forest DDPAT (Well-Worn),8239,0,4,105,0
★ Shadow Daggers | Marble Fade (Factory New),17908,13,59,113,5
★ Shadow Daggers | Marble Fade (Minimal Wear),16850,0,3,99,0
★ Shadow Daggers | Night (Battle-Scarred),8243,0,2,98,0
★ Shadow Daggers | Night (Field-Tested),9825,3,26,112,0
★ Shadow Daggers | Night (Minimal Wear),10233,0,2,105,0
★ Shadow Daggers | Night (Well-Worn),8677,0,4,100,0
★ Shadow Daggers | Rust Coat (Battle-Scarred),8694,4,75,111,0
★ Shadow Daggers | Rust Coat (Well-Worn),8177,0,5,105,0
★ Shadow Daggers | Safari Mesh (Battle-Scarred),8272,0,6,108,0
★ Shadow Daggers | Safari Mesh (Field-Tested),8324,0,22,108,0
★ Shadow Daggers | Safari Mesh (Minimal Wear),8316,0,3,100,0
★ Shadow Daggers | Safari Mesh (Well-Worn),8381,0,4,105,0
★ Shadow Daggers | Scorched (Battle-Scarred),7935,0,5,101,0
★ Shadow Daggers | Scorched (Field-Tested),8612,1,23,109,0
★ Shadow Daggers | Scorched (Minimal Wear),8856,1,7,108,0
★ Shadow Daggers | Scorched (Well-Worn),7485,0,3,98,0
★ Shadow Daggers | Slaughter (Factory New),16568,1,12,110,0
★ Shadow Daggers | Slaughter (Field-Tested),13451,0,6,105,0
★ Shadow Daggers | Slaughter (Minimal Wear),15159,4,16,115,4
★ Shadow Daggers | Stained (Battle-Scarred),8953,0,5,105,0
★ Shadow Daggers | Stained (Field-Tested),9292,0,12,108,0
★ Shadow Daggers | Stained (Minimal Wear),10151,0,6,108,0
★ Shadow Daggers | Stained (Well-Worn),8781,0,6,108,0
★ Shadow Daggers | Tiger Tooth (Factory New),16024,15,63,110,6
★ Shadow Daggers | Tiger Tooth (Minimal Wear),15333,0,2,102,0
★ Shadow Daggers | Ultraviolet (Battle-Scarred),8956,1,14,109,0
★ Shadow Daggers | Ultraviolet (Field-Tested),10792,5,41,115,0
★ Shadow Daggers | Ultraviolet (Minimal Wear),12653,1,7,106,0
★ Shadow Daggers | Ultraviolet (Well-Worn),10204,0,6,105,0
★ Shadow Daggers | Urban Masked (Battle-Scarred),8507,0,4,105,0
★ Shadow Daggers | Urban Masked (Field-Tested),8997,0,18,108,0
★ Shadow Daggers | Urban Masked (Minimal Wear),9459,0,3,100,0
★ Shadow Daggers | Urban Masked (Well-Worn),8853,1,5,102,0
★ Skeleton Knife,104560,0,11,111,0
★ Skeleton Knife | Blue Steel (Field-Tested),58098,0,5,108,0
★ Skeleton Knife | Blue Steel (Minimal Wear),61679,0,3,105,0
★ Skeleton Knife | Boreal Forest (Battle-Scarred),29512,0,2,105,0
★ Skeleton Knife | Boreal Forest (Field-Tested),33303,0,6,108,0
★ Skeleton Knife | Boreal Forest (Minimal Wear),35561,0,2,105,0
★ Skeleton Knife | Boreal Forest (Well-Worn),31605,0,2,108,0
★ Skeleton Knife | Case Hardened (Battle-Scarred),53223,0,4,105,0
★ Skeleton Knife | Case Hardened (Field-Tested),68076,0,7,109,0
★ Skeleton Knife | Case Hardened (Minimal Wear),82462,0,3,105,0
★ Skeleton Knife | Case Hardened (Well-Worn),60978,1,6,108,0
★ Skeleton Knife | Crimson Web (Battle-Scarred),81896,0,2,105,0
★ Skeleton Knife | Crimson Web (Field-Tested),157467,0,4,109,0
★ Skeleton Knife | Fade (Factory New),92007,0,2,105,0
★ Skeleton Knife | Forest DDPAT (Battle-Scarred),24677,0,2,86,0
★ Skeleton Knife | Forest DDPAT (Field-Tested),34217,0,4,111,0
★ Skeleton Knife | Forest DDPAT (Minimal Wear),34834,0,2,105,0
★ Skeleton Knife | Night Stripe (Battle-Scarred),37142,0,2,106,0
★ Skeleton Knife | Night Stripe (Field-Tested),46190,0,6,111,0
★ Skeleton Knife | Night Stripe (Minimal Wear),49788,0,2,105,0
★ Skeleton Knife | Safari Mesh (Battle-Scarred),27055,0,2,105,0
★ Skeleton Knife | Safari Mesh (Field-Tested),28736,0,8,108,0
★ Skeleton Knife | Safari Mesh (Minimal Wear),30098,0,2,105,0
★ Skeleton Knife | Safari Mesh (Well-Worn),27003,0,2,99,0
★ Skeleton Knife | Scorched (Battle-Scarred),25369,0,2,105,0
★ Skeleton Knife | Scorched (Field-Tested),30848,0,9,111,0
★ Skeleton Knife | Scorched (Minimal Wear),33272,0,2,106,0
★ Skeleton Knife | Slaughter (Factory New),122125,0,5,109,0
★ Skeleton Knife | Slaughter (Minimal Wear),100120,0,3,105,0
★ Skeleton Knife | Stained (Battle-Scarred),39098,0,2,105,0
★ Skeleton Knife | Stained (Field-Tested),47397,0,3,108,0
★ Skeleton Knife | Stained (Minimal Wear),51927,0,2,96,0
★ Skeleton Knife | Stained (Well-Worn),42899,0,3,106,0
★ Skeleton Knife | Urban Masked (Battle-Scarred),29639,0,2,106,0
★ Skeleton Knife | Urban Masked (Field-Tested),35437,1,8,110,0
★ Skeleton Knife | Urban Masked (Minimal Wear),40059,0,2,105,0
★ Skeleton Knife | Urban Masked (Well-Worn),32982,0,3,104,0
★ Specialist Gloves | Buckshot (Battle-Scarred),10308,1,13,110,1
★ Specialist Gloves | Buckshot (Factory New),52446,0,2,105,0
★ Specialist Gloves | Buckshot (Field-Tested),11215,3,46,113,0
★ Specialist Gloves | Buckshot (Minimal Wear),17944,2,11,112,1
★ Specialist Gloves | Buckshot (Well-Worn),10627,1,8,109,1
★ Specialist Gloves | Crimson Kimono (Battle-Scarred),64127,2,5,110,0
★ Specialist Gloves | Crimson Kimono (Field-Tested),124653,3,5,111,1
★ Specialist Gloves | Crimson Web (Battle-Scarred),22792,1,11,110,1
★ Specialist Gloves | Crimson Web (Field-Tested),38755,7,14,112,0
★ Specialist Gloves | Crimson Web (Minimal Wear),85790,0,4,105,0
★ Specialist Gloves | Crimson Web (Well-Worn),31490,1,6,111,0
★ Specialist Gloves | Emerald Web (Battle-Scarred),29248,1,9,109,0
★ Specialist Gloves | Emerald Web (Field-Tested),50201,0,7,110,0
★ Specialist Gloves | Emerald Web (Well-Worn),39581,0,4,108,0
★ Specialist Gloves | Fade (Battle-Scarred),26674,3,13,114,0
★ Specialist Gloves | Fade (Field-Tested),57663,1,14,118,0
★ Specialist Gloves | Fade (Minimal Wear),154126,0,6,111,0
★ Specialist Gloves | Fade (Well-Worn),38600,0,5,105,0
★ Specialist Gloves | Field Agent (Battle-Scarred),25062,0,9,111,0
★ Specialist Gloves | Field Agent (Field-Tested),63555,0,12,111,0
★ Specialist Gloves | Field Agent (Well-Worn),45583,0,2,103,0
★ Specialist Gloves | Forest DDPAT (Battle-Scarred),10601,0,8,108,0
★ Specialist Gloves | Forest DDPAT (Field-Tested),12738,6,17,113,1
★ Specialist Gloves | Forest DDPAT (Minimal Wear),24004,4,6,112,1
★ Specialist Gloves | Forest DDPAT (Well-Worn),11598,1,6,109,0
★ Specialist Gloves | Foundation (Battle-Scarred),19060,1,8,109,0
★ Specialist Gloves | Foundation (Field-Tested),35563,4,10,108,1
★ Specialist Gloves | Foundation (Minimal Wear),75887,1,3,97,0
★ Specialist Gloves | Foundation (Well-Worn),27609,1,4,106,0
★ Specialist Gloves | Lt. Commander (Battle-Scarred),22994,0,2,104,0
★ Specialist Gloves | Lt. Commander (Field-Tested),45995,1,9,113,0
★ Specialist Gloves | Lt. Commander (Minimal Wear),81614,0,3,105,0
★ Specialist Gloves | Marble Fade (Battle-Scarred),27484,0,4,108,0
★ Specialist Gloves | Marble Fade (Field-Tested),64557,4,24,120,0
★ Specialist Gloves | Marble Fade (Minimal Wear),180231,0,3,108,0
★ Specialist Gloves | Marble Fade (Well-Worn),40321,0,2,105,0
★ Specialist Gloves | Mogul (Battle-Scarred),22177,3,7,111,0
★ Specialist Gloves | Mogul (Field-Tested),31618,10,17,114,4
★ Specialist Gloves | Mogul (Minimal Wear),63105,1,5,109,0
★ Specialist Gloves | Mogul (Well-Worn),23768,0,5,102,0
★ Specialist Gloves | Tiger Strike (Battle-Scarred),35819,0,2,108,0
★ Specialist Gloves | Tiger Strike (Field-Tested),103285,0,12,86,0
★ Sport Gloves | Amphibious (Battle-Scarred),48664,2,4,106,0
★ Sport Gloves | Amphibious (Field-Tested),77423,2,6,105,1
★ Sport Gloves | Amphibious (Minimal Wear),130979,0,2,88,0
★ Sport Gloves | Amphibious (Well-Worn),60703,0,3,96,0
★ Sport Gloves | Arid (Battle-Scarred),25225,2,5,105,0
★ Sport Gloves | Arid (Field-Tested),44509,4,5,114,1
★ Sport Gloves | Arid (Minimal Wear),66711,1,5,108,0
★ Sport Gloves | Arid (Well-Worn),36942,3,3,111,0
★ Sport Gloves | Big Game (Battle-Scarred),37374,0,2,107,0
★ Sport Gloves | Big Game (Field-Tested),65893,0,15,111,0
★ Sport Gloves | Big Game (Minimal Wear),108586,0,2,105,0
★ Sport Gloves | Big Game (Well-Worn),56027,0,2,105,0
★ Sport Gloves | Bronze Morph (Battle-Scarred),20576,1,10,113,0
★ Sport Gloves | Bronze Morph (Field-Tested),24898,15,23,110,9
★ Sport Gloves | Bronze Morph (Minimal Wear),40246,2,5,117,1
★ Sport Gloves | Bronze Morph (Well-Worn),23195,0,3,105,0
★ Sport Gloves | Hedge Maze (Battle-Scarred),38159,0,3,108,0
★ Sport Gloves | Hedge Maze (Field-Tested),110781,1,6,94,0
★ Sport Gloves | Hedge Maze (Well-Worn),73165,0,2,105,0
★ Sport Gloves | Nocts (Battle-Scarred),33141,0,3,108,0
★ Sport Gloves | Nocts (Field-Tested),58342,0,16,111,0
★ Sport Gloves | Nocts (Minimal Wear),148362,0,2,105,0
★ Sport Gloves | Nocts (Well-Worn),42399,0,3,108,0
★ Sport Gloves | Omega (Battle-Scarred),39053,3,5,108,0
★ Sport Gloves | Omega (Field-Tested),62259,0,24,108,0
★ Sport Gloves | Omega (Minimal Wear),116112,0,4,105,0
★ Sport Gloves | Omega (Well-Worn),49521,0,2,104,0
★ Sport Gloves | Pandora's Box (Battle-Scarred),91633,0,2,97,0
★ Sport Gloves | Pandora's Box (Field-Tested),189948,0,2,108,0
★ Sport Gloves | Scarlet Shamagh (Battle-Scarred),35266,0,2,105,0
★ Sport Gloves | Scarlet Shamagh (Field-Tested),65952,1,17,112,0
★ Sport Gloves | Scarlet Shamagh (Minimal Wear),129428,0,2,105,0
★ Sport Gloves | Scarlet Shamagh (Well-Worn),51313,0,2,105,0
★ Sport Gloves | Slingshot (Battle-Scarred),42843,0,3,96,0
★ Sport Gloves | Slingshot (Field-Tested),123739,3,12,119,0
★ Sport Gloves | Slingshot (Well-Worn),71605,0,4,105,0
★ Sport Gloves | Superconductor (Battle-Scarred),45911,1,2,104,0
★ Sport Gloves | Superconductor (Field-Tested),97727,0,8,79,0
★ Sport Gloves | Vice (Battle-Scarred),84713,0,7,111,0
★ Sport Gloves | Vice (Field-Tested),160279,0,9,108,0
★ Sport Gloves | Vice (Well-Worn),118377,0,2,105,0
★ StatTrak™ Bayonet,38454,0,2,105,0
★ StatTrak™ Bayonet | Autotronic (Battle-Scarred),37216,0,2,106,0
★ StatTrak™ Bayonet | Autotronic (Field-Tested),40194,0,2,105,0
★ StatTrak™ Bayonet | Black Laminate (Field-Tested),29562,0,2,105,0
★ StatTrak™ Bayonet | Black Laminate (Minimal Wear),32668,0,2,105,0
★ StatTrak™ Bayonet | Blue Steel (Field-Tested),24934,0,2,100,0
★ StatTrak™ Bayonet | Boreal Forest (Field-Tested),16553,0,2,100,0
★ StatTrak™ Bayonet | Bright Water (Field-Tested),19406,0,2,100,0
★ StatTrak™ Bayonet | Case Hardened (Minimal Wear),33672,0,2,83,0
★ StatTrak™ Bayonet | Crimson Web (Field-Tested),28047,0,2,105,0
★ StatTrak™ Bayonet | Damascus Steel (Field-Tested),25106,0,3,104,0
★ StatTrak™ Bayonet | Damascus Steel (Minimal Wear),29025,0,2,105,0
★ StatTrak™ Bayonet | Doppler (Factory New),54818,8,16,108,4
★ StatTrak™ Bayonet | Doppler (Minimal Wear),50271,0,2,103,0
★ StatTrak™ Bayonet | Fade (Factory New),69781,0,4,105,0
★ StatTrak™ Bayonet | Forest DDPAT (Field-Tested),16197,0,2,91,0
★ StatTrak™ Bayonet | Freehand (Factory New),35509,0,2,103,0
★ StatTrak™ Bayonet | Freehand (Field-Tested),27303,0,4,108,0
★ StatTrak™ Bayonet | Freehand (Minimal Wear),31024,0,2,97,0
★ StatTrak™ Bayonet | Gamma Doppler (Factory New),65795,0,2,105,0
★ StatTrak™ Bayonet | Lore (Field-Tested),46634,0,2,105,0
★ StatTrak™ Bayonet | Marble Fade (Factory New),73682,0,4,105,0
★ StatTrak™ Bayonet | Rust Coat (Battle-Scarred),21663,1,2,102,0
★ StatTrak™ Bayonet | Safari Mesh (Field-Tested),15847,0,3,105,0
★ StatTrak™ Bayonet | Scorched (Field-Tested),17075,0,2,100,0
★ StatTrak™ Bayonet | Slaughter (Factory New),56620,0,2,104,0
★ StatTrak™ Bayonet | Slaughter (Minimal Wear),43996,0,2,104,0
★ StatTrak™ Bayonet | Stained (Minimal Wear),24196,0,2,103,0
★ StatTrak™ Bayonet | Tiger Tooth (Factory New),49122,0,3,109,0
★ StatTrak™ Bayonet | Ultraviolet (Battle-Scarred),16746,0,2,98,0
★ StatTrak™ Bayonet | Ultraviolet (Field-Tested),19089,0,4,100,0
★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),30386,1,2,105,0
★ StatTrak™ Bayonet | Ultraviolet (Well-Worn),19611,0,2,96,0
★ StatTrak™ Bowie Knife,18325,0,3,105,0
★ StatTrak™ Bowie Knife | Blue Steel (Battle-Scarred),13059,0,2,92,0
★ StatTrak™ Bowie Knife | Blue Steel (Field-Tested),15630,0,2,100,0
★ StatTrak™ Bowie Knife | Boreal Forest (Field-Tested),11976,0,2,100,0
★ StatTrak™ Bowie Knife | Crimson Web (Field-Tested),22551,0,2,95,0
★ StatTrak™ Bowie Knife | Damascus Steel (Field-Tested),16370,0,2,100,0
★ StatTrak™ Bowie Knife | Damascus Steel (Minimal Wear),19231,0,2,100,0
★ StatTrak™ Bowie Knife | Doppler (Factory New),40930,5,4,105,5
★ StatTrak™ Bowie Knife | Forest DDPAT (Field-Tested),12187,1,2,105,0
★ StatTrak™ Bowie Knife | Marble Fade (Factory New),37487,0,6,108,0
★ StatTrak™ Bowie Knife | Rust Coat (Battle-Scarred),12155,0,5,102,0
★ StatTrak™ Bowie Knife | Scorched (Field-Tested),11072,0,2,100,0
★ StatTrak™ Bowie Knife | Slaughter (Minimal Wear),35151,1,2,111,0
★ StatTrak™ Bowie Knife | Stained (Well-Worn),11010,0,2,81,0
★ StatTrak™ Bowie Knife | Tiger Tooth (Factory New),33170,0,5,108,0
★ StatTrak™ Bowie Knife | Ultraviolet (Field-Tested),15211,0,4,105,0
★ StatTrak™ Bowie Knife | Ultraviolet (Minimal Wear),21513,0,2,105,0
★ StatTrak™ Bowie Knife | Urban Masked (Field-Tested),11359,0,2,105,0
★ StatTrak™ Bowie Knife | Urban Masked (Well-Worn),8761,0,2,78,0
★ StatTrak™ Butterfly Knife,86232,0,2,105,0
★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),67619,0,2,105,0
★ StatTrak™ Butterfly Knife | Boreal Forest (Battle-Scarred),32297,0,2,105,0
★ StatTrak™ Butterfly Knife | Boreal Forest (Field-Tested),38395,0,4,108,0
★ StatTrak™ Butterfly Knife | Boreal Forest (Well-Worn),34596,1,2,107,0
★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested),55739,0,2,106,0
★ StatTrak™ Butterfly Knife | Case Hardened (Minimal Wear),70137,1,2,108,1
★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested),69299,0,4,105,0
★ StatTrak™ Butterfly Knife | Damascus Steel (Field-Tested),54593,0,4,103,0
★ StatTrak™ Butterfly Knife | Damascus Steel (Minimal Wear),65889,0,2,103,0
★ StatTrak™ Butterfly Knife | Doppler (Factory New),129913,1,2,107,1
★ StatTrak™ Butterfly Knife | Fade (Factory New),169798,0,3,106,0
★ StatTrak™ Butterfly Knife | Forest DDPAT (Field-Tested),35045,0,2,105,0
★ StatTrak™ Butterfly Knife | Forest DDPAT (Minimal Wear),37974,0,2,97,0
★ StatTrak™ Butterfly Knife | Marble Fade (Factory New),144891,0,2,101,0
★ StatTrak™ Butterfly Knife | Night (Battle-Scarred),33856,0,2,105,0
★ StatTrak™ Butterfly Knife | Night (Field-Tested),46387,0,3,111,0
★ StatTrak™ Butterfly Knife | Night (Minimal Wear),57516,0,2,95,0
★ StatTrak™ Butterfly Knife | Rust Coat (Battle-Scarred),48051,0,2,105,0
★ StatTrak™ Butterfly Knife | Safari Mesh (Field-Tested),34410,1,3,108,0
★ StatTrak™ Butterfly Knife | Scorched (Field-Tested),31493,0,2,97,0
★ StatTrak™ Butterfly Knife | Scorched (Well-Worn),28507,1,2,92,0
★ StatTrak™ Butterfly Knife | Slaughter (Factory New),117251,0,3,105,0
★ StatTrak™ Butterfly Knife | Slaughter (Minimal Wear),111750,1,2,104,0
★ StatTrak™ Butterfly Knife | Stained (Battle-Scarred),28097,0,2,78,0
★ StatTrak™ Butterfly Knife | Stained (Field-Tested),44444,0,2,102,0
★ StatTrak™ Butterfly Knife | Stained (Well-Worn),43290,0,2,105,0
★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New),117238,0,2,101,0
★ StatTrak™ Butterfly Knife | Ultraviolet (Field-Tested),49470,0,2,105,0
★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested),37707,0,2,96,0
★ StatTrak™ Classic Knife,39949,1,2,105,0
★ StatTrak™ Classic Knife | Blue Steel (Field-Tested),16015,0,2,95,0
★ StatTrak™ Classic Knife | Blue Steel (Minimal Wear),17841,0,2,100,0
★ StatTrak™ Classic Knife | Blue Steel (Well-Worn),15380,0,2,100,0
★ StatTrak™ Classic Knife | Boreal Forest (Field-Tested),13027,0,2,98,0
★ StatTrak™ Classic Knife | Case Hardened (Battle-Scarred),17789,0,2,85,0
★ StatTrak™ Classic Knife | Case Hardened (Field-Tested),18718,0,2,84,0
★ StatTrak™ Classic Knife | Case Hardened (Well-Worn),17089,0,2,94,0
★ StatTrak™ Classic Knife | Crimson Web (Field-Tested),30917,0,2,105,0
★ StatTrak™ Classic Knife | Fade (Factory New),71146,0,2,103,0
★ StatTrak™ Classic Knife | Forest DDPAT (Field-Tested),13722,0,2,100,0
★ StatTrak™ Classic Knife | Night Stripe (Field-Tested),15604,0,2,100,0
★ StatTrak™ Classic Knife | Night Stripe (Minimal Wear),15208,0,2,100,0
★ StatTrak™ Classic Knife | Safari Mesh (Battle-Scarred),9569,0,2,100,0
★ StatTrak™ Classic Knife | Safari Mesh (Field-Tested),10332,1,2,101,0
★ StatTrak™ Classic Knife | Safari Mesh (Minimal Wear),10190,0,2,100,0
★ StatTrak™ Classic Knife | Scorched (Battle-Scarred),12198,0,2,92,0
★ StatTrak™ Classic Knife | Scorched (Field-Tested),13348,0,2,100,0
★ StatTrak™ Classic Knife | Scorched (Minimal Wear),12562,0,2,100,0
★ StatTrak™ Classic Knife | Slaughter (Factory New),42078,0,2,105,0
★ StatTrak™ Classic Knife | Slaughter (Minimal Wear),35805,0,3,107,0
★ StatTrak™ Classic Knife | Stained (Field-Tested),14295,0,2,96,0
★ StatTrak™ Classic Knife | Stained (Minimal Wear),15927,0,2,92,0
★ StatTrak™ Classic Knife | Stained (Well-Worn),14350,0,5,104,0
★ StatTrak™ Classic Knife | Urban Masked (Field-Tested),11175,0,2,100,0
★ StatTrak™ Classic Knife | Urban Masked (Minimal Wear),11628,0,2,100,0
★ StatTrak™ Falchion Knife,16380,0,4,105,0
★ StatTrak™ Falchion Knife | Blue Steel (Minimal Wear),13803,0,2,100,0
★ StatTrak™ Falchion Knife | Boreal Forest (Field-Tested),10746,0,2,100,0
★ StatTrak™ Falchion Knife | Case Hardened (Minimal Wear),17314,0,2,100,0
★ StatTrak™ Falchion Knife | Crimson Web (Field-Tested),19146,0,4,101,0
★ StatTrak™ Falchion Knife | Damascus Steel (Factory New),22615,0,2,105,0
★ StatTrak™ Falchion Knife | Damascus Steel (Field-Tested),14003,0,3,99,0
★ StatTrak™ Falchion Knife | Damascus Steel (Minimal Wear),14820,2,2,100,0
★ StatTrak™ Falchion Knife | Damascus Steel (Well-Worn),12932,0,2,100,0
★ StatTrak™ Falchion Knife | Doppler (Factory New),31432,3,6,103,2
★ StatTrak™ Falchion Knife | Fade (Factory New),29375,0,2,105,0
★ StatTrak™ Falchion Knife | Forest DDPAT (Battle-Scarred),7899,0,2,100,0
★ StatTrak™ Falchion Knife | Forest DDPAT (Field-Tested),9476,0,2,98,0
★ StatTrak™ Falchion Knife | Forest DDPAT (Minimal Wear),10549,0,2,100,0
★ StatTrak™ Falchion Knife | Marble Fade (Factory New),32910,2,6,110,1
★ StatTrak™ Falchion Knife | Night (Field-Tested),12141,1,4,95,0
★ StatTrak™ Falchion Knife | Night (Well-Worn),10993,0,2,100,0
★ StatTrak™ Falchion Knife | Rust Coat (Battle-Scarred),12072,0,9,108,0
★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred),9132,0,2,99,0
★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),9919,0,4,105,0
★ StatTrak™ Falchion Knife | Scorched (Field-Tested),9736,0,3,100,0
★ StatTrak™ Falchion Knife | Scorched (Minimal Wear),10473,0,2,100,0
★ StatTrak™ Falchion Knife | Slaughter (Minimal Wear),22974,0,2,98,0
★ StatTrak™ Falchion Knife | Stained (Battle-Scarred),9488,0,3,100,0
★ StatTrak™ Falchion Knife | Stained (Minimal Wear),10700,0,2,100,0
★ StatTrak™ Falchion Knife | Stained (Well-Worn),9488,0,2,89,0
★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New),26665,0,6,108,0
★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred),10687,0,2,101,0
★ StatTrak™ Falchion Knife | Ultraviolet (Field-Tested),13077,0,3,97,0
★ StatTrak™ Falchion Knife | Ultraviolet (Minimal Wear),16608,0,3,100,0
★ StatTrak™ Falchion Knife | Ultraviolet (Well-Worn),11451,0,2,97,0
★ StatTrak™ Falchion Knife | Urban Masked (Field-Tested),9653,0,5,96,0
★ StatTrak™ Falchion Knife | Urban Masked (Well-Worn),10203,0,2,100,0
★ StatTrak™ Flip Knife,16053,0,4,101,0
★ StatTrak™ Flip Knife | Autotronic (Field-Tested),23537,0,4,108,0
